age,gender,eye_cream,exfoliator,peptide,cleansing_oil,sun_cream,cream,cleanser,face_mask,sunscreen,bath_salts,body_wash,ha,mask,toner,mist,body_lotion,gel,moisturizer,hair,serum,cluster,user_id
49.0,1,0,19,0,0,0,23,13,0,0,19,0,0,27,0,16,11,0,0,18,6,4,00c4fc4b-ffee-41eb-b199-ca8a86fc74a5
23.0,1,0,0,0,0,0,0,5,12,0,4,15,0,0,0,23,23,0,14,25,0,4,8773a0d2-f6c8-411f-b1e3-7640a76ecf96
38.0,0,0,11,0,0,0,0,11,0,0,0,5,0,0,0,0,7,14,3,109,3,3,4845333d-eae0-458e-9f1a-c3bf615a9ae2
48.0,0,0,3,0,0,0,8,1,6,13,0,17,0,0,0,0,25,0,0,28,15,3,f1ee1afa-bc09-4827-a44c-e80933392be4
22.0,1,0,17,0,0,0,16,2,0,0,0,32,0,3,0,0,27,0,19,6,16,4,846b1460-2bd5-43dd-a67b-1c5363744834
34.0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,54,36,0,65,0,2,bebcf795-cca7-49fe-a40d-a84caefc9706
50.0,1,0,17,0,0,0,23,12,0,0,0,18,0,6,0,0,0,1,0,22,23,2,9f1b227b-7e89-4455-a166-5697f09506a8
68.0,1,0,18,0,12,0,6,0,3,0,0,19,0,0,0,0,26,0,18,0,14,0,a1e0f4e1-25b5-44b5-978d-8d9f3314d5f8
24.0,0,0,13,0,0,0,0,0,0,0,0,16,0,0,0,0,74,0,37,14,0,3,f938b230-a137-454f-820e-dee46338bdec
27.0,1,0,0,0,0,0,23,0,5,0,0,0,0,10,0,0,0,11,3,44,3,2,6b213006-b18e-4c5f-8a0b-d087571e3cf8
48.0,0,0,8,0,0,0,19,23,18,33,0,0,0,0,0,0,4,0,11,3,20,3,4a693885-d1a3-4551-8aa7-5b3d85a6c9ad
23.0,1,0,25,0,0,0,14,0,0,0,0,0,0,3,0,0,18,0,0,21,26,4,ffa40c0e-3919-4d1b-b0a3-9ba0506ae714
49.0,1,0,0,0,0,13,4,0,0,0,0,6,0,0,0,1,47,0,19,17,19,4,8159d6b0-3599-4904-8f39-ae5afe8fdc32
26.0,0,0,21,0,0,0,0,10,0,0,0,0,0,8,11,0,21,0,4,28,12,3,cade9bc4-bf7a-494c-b86a-fb545cd316bd
66.0,0,0,4,0,0,7,0,0,0,0,0,30,0,0,0,16,11,0,0,3,90,1,2f41720c-9ce3-4b86-84d2-40a93a1949ee
19.0,1,0,0,0,0,0,0,0,6,1,0,16,0,1,0,16,3,0,8,9,29,4,0805c01c-e780-423c-bb06-af2bf64d7b37
66.0,1,0,0,0,0,19,7,0,2,0,0,5,0,0,0,26,13,10,0,26,0,0,8dd992f5-a8b2-458b-a896-9872f2536731
68.0,0,0,0,0,0,9,13,0,5,0,0,26,0,0,0,8,0,0,26,28,0,1,63a862ca-5790-4a29-9059-764873c8ced3
19.0,0,0,0,0,0,0,0,0,4,0,0,10,15,0,0,0,25,0,19,40,14,3,89c8c8e5-b5ce-4a1c-b9c0-8cae96244eec
50.0,1,0,22,0,0,0,19,7,0,0,0,0,0,0,0,19,38,0,0,43,0,2,90b64ac6-0463-430d-969e-88dc87bb1139
49.0,1,0,9,0,0,0,0,19,0,0,0,18,0,0,0,0,92,0,0,23,24,4,c4da9624-ad4f-4634-9a09-3848c96fee31
59.0,0,0,0,0,0,0,3,22,0,4,0,44,0,0,0,22,15,0,17,17,0,1,1a36afe0-36c6-404f-8f8c-a19692e1dd8c
29.0,1,0,0,0,0,0,13,0,0,14,0,9,0,8,0,6,24,10,41,17,0,4,8423ad9e-e9ac-4fac-b824-91b57327eb5b
32.0,1,0,0,0,0,0,10,0,13,0,0,0,0,0,0,5,29,0,63,37,16,4,d0d9660d-5d73-484e-acf2-249338ec7722
38.0,1,0,41,0,0,0,9,0,0,0,0,0,0,14,0,0,15,6,5,32,2,4,4735e700-92a3-49a6-a687-4c35c9832169
33.0,1,0,0,0,0,0,4,0,10,0,0,6,0,35,0,5,22,21,7,8,18,4,f83a9e39-33a0-473b-9720-37793d1cbeef
37.0,1,0,5,0,0,40,47,0,0,0,0,7,0,0,0,0,43,13,0,11,1,4,886d9594-50c9-410b-bfe1-232f89a945f8
34.0,1,13,0,0,0,0,0,0,0,0,0,44,0,0,0,11,8,18,6,24,33,4,5f0c2084-8196-4245-b6ad-df5018f47639
23.0,1,0,15,0,0,0,15,0,0,0,0,5,0,0,0,0,10,0,19,35,4,4,400dbd50-e2bd-4390-bf76-8adfc3602322
40.0,1,0,5,0,0,0,0,0,0,0,0,29,0,0,0,27,21,7,16,46,0,2,214e7974-5e01-4394-be62-4da150481ae8
21.0,1,0,14,0,0,0,16,0,17,0,0,15,0,0,0,0,22,15,22,0,16,4,36312a17-76ce-477c-b4b5-63265de7fcc3
49.0,1,0,0,0,0,0,61,12,0,0,0,7,0,1,0,0,33,0,11,12,8,4,1c92353b-9366-4be9-80a0-6f6bbe0beef4
50.0,1,0,26,0,0,0,0,0,0,1,0,0,0,0,4,12,26,0,36,28,2,2,f4a3f195-a215-4b4e-bec1-1486015ffc97
63.0,0,0,0,0,0,0,5,13,0,0,0,8,0,9,18,3,0,0,22,0,4,1,0de6b59d-94ff-4f0f-94ff-5a232526952c
59.0,0,0,0,0,0,0,9,0,5,0,0,16,1,0,0,9,64,0,0,41,0,1,0a2b685d-7a60-4235-a000-5a69ad1a6f6d
48.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,58,15,20,2,9,3,d971471f-8fcd-4df8-973e-5939da444e29
32.0,1,1,8,0,0,0,0,16,0,0,0,0,0,0,0,11,5,0,1,55,17,2,50f842d3-130b-4c23-9626-9de8a6093bec
66.0,1,0,6,0,0,0,25,0,0,0,0,2,0,0,0,0,62,0,1,0,7,0,f9f54c3a-df9b-4717-9856-b07d0a476b10
19.0,1,0,31,0,0,0,45,0,14,8,0,10,0,0,0,0,20,0,0,19,21,4,6e7c8bdd-6936-424b-8b66-1fff79475d8f
23.0,1,0,0,0,0,0,34,0,0,0,0,15,0,10,0,15,0,5,12,7,9,4,0e6db62d-46d2-4bde-a6b5-1bbef7f1f678
39.0,0,0,12,0,0,0,17,10,0,0,0,35,0,0,0,0,8,0,13,34,29,3,dec3c996-2b74-47da-9c8d-5a1e8106458c
35.0,1,0,8,0,0,0,14,0,14,20,0,17,0,12,0,2,1,0,25,19,0,4,597e6767-eddf-4faf-8f87-eae8e36c8c7c
28.0,0,0,3,0,0,0,14,0,0,9,0,3,0,0,0,1,10,0,45,19,0,3,be282a18-7a8a-4e5d-b489-89af07724e96
38.0,1,0,0,0,0,0,9,4,13,0,0,0,0,0,0,4,62,0,22,22,4,4,80823286-dc47-41a4-b4f0-8146dc9b3a95
36.0,1,0,10,0,0,0,0,16,0,11,0,9,0,0,0,11,31,0,0,28,29,4,5c6d5e0f-6f5d-49c0-9f34-7c06ea191d9e
58.0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,55,9,16,52,0,1,d8c00017-55d4-499d-9a5b-9b7cfd824f70
54.0,1,0,10,0,0,0,0,3,10,0,0,0,0,0,0,0,16,0,0,42,20,2,87622022-9f8d-411e-993d-4610187d72db
34.0,0,0,19,0,0,12,0,4,6,0,0,10,0,12,0,0,18,15,15,0,19,3,0dc4a6e9-6466-41a8-9ac1-4fb878a9fec2
27.0,0,0,0,0,0,0,11,0,0,0,0,0,0,19,0,0,66,0,0,36,19,3,0bb83628-ed6d-4c66-806d-7ae870554ff6
47.0,0,0,10,0,0,0,0,0,0,1,14,37,0,0,0,15,2,0,16,20,6,3,9ca614d0-0ab8-4920-a4b5-d0ab639f87e8
57.0,1,0,23,0,0,0,11,3,0,0,0,18,0,7,0,0,8,0,0,43,0,2,94317e77-4deb-42b2-837e-d9d3df0a9258
43.0,0,0,0,0,0,0,27,15,4,4,0,19,0,0,11,0,15,0,17,0,0,3,8e4e38c0-405e-4de8-a65f-5961a3a167db
36.0,1,0,0,0,0,13,0,0,0,4,0,4,0,30,0,0,0,0,6,43,1,2,829c5123-977b-499f-90a6-e035023da3cc
59.0,0,0,12,0,0,0,33,0,0,0,0,14,0,0,0,11,4,4,61,16,6,1,e9f167ec-fd34-4e54-ad3e-b64956b3c050
41.0,1,0,17,0,0,0,43,0,0,0,0,17,0,0,0,24,0,0,14,34,0,2,d9219cc7-0f50-4e22-ac75-b343c40032fd
32.0,0,0,0,0,30,0,0,9,12,0,0,8,0,0,0,7,22,0,19,13,0,3,1f867449-2059-40fe-bed7-34bb9fe55581
22.0,1,0,61,0,0,0,12,0,0,0,0,0,6,0,17,33,12,0,0,27,5,4,32c2a731-452e-42a4-8802-faa288d93ef8
21.0,1,0,0,0,17,0,9,0,0,0,12,0,0,13,0,0,51,0,0,24,16,4,e913bb9f-a499-4b0c-bd5a-baae3d778a64
65.0,1,0,22,0,0,0,0,0,0,0,0,27,0,15,0,10,42,0,0,40,5,0,03919a92-72e6-4d08-8f43-65a3e3625714
49.0,1,0,0,0,0,0,0,0,0,2,0,17,0,6,0,0,33,0,27,17,28,4,ca6ad0ae-5af3-4ec4-b483-5f839d455a0c
70.0,0,0,19,0,0,0,9,16,0,0,1,0,0,0,0,0,67,0,5,47,18,1,2c63ec43-136d-40ab-8ec5-a31563fd819e
70.0,0,0,19,0,0,0,13,0,0,7,0,13,0,0,0,7,54,0,0,19,0,1,fe4c2a98-a465-4d5f-8a5c-e2e8dd30e726
57.0,0,0,10,0,0,0,8,0,0,0,0,24,0,6,0,0,13,7,0,13,1,1,3d6b2955-c001-4e0d-863b-8761ed95fc7a
18.0,0,0,5,0,0,0,0,17,0,0,0,17,0,0,0,11,15,19,82,0,0,3,1879e1b4-ce53-47f7-a365-3064723034e0
23.0,1,0,37,0,0,0,0,30,2,0,0,0,0,14,0,0,4,0,0,26,18,4,b0890867-b520-4d44-8289-846e4fda27d0
19.0,1,0,6,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,46,50,0,4,2597101b-ee7a-49fe-8020-f1677e67e359
50.0,1,0,34,0,0,0,18,0,0,0,0,0,0,0,0,15,9,0,18,7,35,4,dcaf8ee4-08d7-42ed-b1b7-22b7ae77ac01
31.0,1,0,7,0,0,0,0,0,0,0,17,0,4,13,0,0,34,0,2,20,76,4,49687efb-afd5-4d91-97b0-e2c4152c1069
32.0,1,0,7,0,0,2,0,0,0,0,0,58,0,0,9,17,0,0,33,16,1,4,0c9e6643-b1d7-49f6-b4d2-50cf68e2fbbe
44.0,1,0,22,0,0,1,0,0,0,15,0,0,0,17,0,25,44,0,0,30,18,4,11b8e8dc-3aae-4a6f-bac7-a65e81f77b6a
29.0,1,0,0,0,0,17,14,6,0,0,0,27,0,0,0,2,53,0,9,13,0,4,610cf1bd-8c5f-4393-98c2-e5fe88565db9
28.0,0,0,0,0,0,0,0,0,0,12,0,2,0,17,0,18,0,8,44,30,13,3,b9fbdb06-cb91-49f3-b46d-049f81e6e91a
32.0,1,0,2,0,0,0,7,0,14,0,0,0,0,0,0,0,45,0,23,89,0,2,c58f87ee-c109-4f91-8cac-aefc57066c61
34.0,1,0,0,0,0,0,20,0,8,17,0,49,1,0,0,0,10,0,0,19,27,4,376f802f-07aa-4556-bf00-89bb05ceb0be
76.0,1,0,20,0,0,6,0,3,0,0,0,17,0,0,0,0,14,0,16,17,19,0,27ce2f22-2c75-47ea-aaa5-290766af5bc7
49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,30,0,3,54,0,3,71cc9a1c-db09-4f02-b752-f0ac4b1a4a63
39.0,0,0,18,0,0,0,18,0,0,0,4,34,0,15,0,6,4,16,8,17,0,3,ee5f3c33-fcfd-4779-a4ea-cd84bb4a6d8a
39.0,0,0,22,0,0,0,0,5,0,0,18,42,0,0,0,0,67,0,8,12,0,3,332b2664-596f-45c7-8c98-27b39f7a7dac
32.0,0,0,18,0,0,0,1,21,0,0,0,8,0,31,0,0,7,0,39,0,7,3,6c134350-76b7-470d-a5a9-101648f1bdf0
32.0,1,0,6,0,0,0,9,0,0,0,0,0,0,19,0,0,24,0,22,26,11,4,7f6e8f81-0de1-476b-9c90-8ef0787d19a1
30.0,1,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,26,22,29,12,13,4,62fba45f-5c1d-4149-b932-65d50a353416
31.0,1,0,0,0,0,0,18,0,0,8,0,47,0,0,0,0,33,0,7,24,19,4,8ed5d429-fa56-41f1-8fc5-decf5fb110a8
58.0,0,0,21,0,0,0,9,5,0,0,0,0,0,0,0,0,2,0,6,49,22,1,df02f07d-bdb1-45b5-8810-88dcbbe64402
32.0,1,0,2,0,5,0,0,32,0,0,0,12,0,0,0,0,22,0,0,21,18,4,efeb5f0c-be9b-4b2d-839e-6f71bd44f0fc
32.0,1,0,10,0,0,0,0,0,0,42,0,19,0,0,0,15,1,0,0,49,12,2,7c77fcce-9d3e-499b-84d6-84ab0563eb75
21.0,0,0,0,0,5,0,0,2,0,0,0,8,0,26,0,0,29,0,8,22,3,3,9ff0ab81-65ec-4c8c-b3e1-467a7f237285
18.0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,49,0,0,33,34,3,6ce6470f-5ab1-4f95-b7ac-4009c397db6d
48.0,0,0,20,0,0,0,4,4,10,0,0,11,0,0,0,16,24,0,0,1,7,3,63ce9af4-fd1c-4482-b279-c9257826cbd2
31.0,1,0,5,0,3,0,0,55,16,0,0,24,0,9,0,0,13,18,0,27,0,4,55a8f6e5-b00e-4527-93bc-be760a1a5b00
67.0,1,0,14,0,0,0,11,0,0,0,0,30,0,0,0,0,24,0,0,1,34,0,e2b14bb1-4f42-44ec-8f64-301f68b25fde
60.0,1,0,0,0,0,0,6,0,0,0,0,31,0,0,0,0,38,19,0,20,0,0,6e507ca6-9a92-456e-9faf-079b9d61141e
46.0,1,0,12,0,0,4,16,19,0,0,0,0,0,0,0,0,30,0,0,43,15,2,303376d5-1926-456a-9392-54ed19d70218
24.0,0,0,29,0,0,0,4,0,8,0,0,3,0,0,0,8,0,7,0,51,34,3,935eecd2-3b5a-47ee-b633-fba27160145e
26.0,0,9,18,0,0,0,0,0,0,0,1,2,0,0,0,0,6,16,24,34,0,3,bf781a6f-c8cd-4a52-8d97-de83a39703ad
38.0,1,0,0,0,0,0,23,0,0,0,0,15,0,0,0,0,18,0,7,22,14,4,d395aa7a-2450-4642-ba6d-d94cb3bacf39
40.0,1,0,59,0,0,0,0,0,0,11,13,0,0,7,0,0,36,16,7,24,13,4,8b1bf652-16f0-4483-9365-f95913652fe9
40.0,0,0,22,0,0,0,4,0,0,0,0,59,0,11,0,0,18,0,0,24,0,3,ece5a00a-bb4a-4587-baac-df40d6e97e7d
44.0,1,0,7,0,0,0,19,10,0,0,0,21,0,0,0,0,0,0,31,18,62,4,4f2d3287-d125-4337-bb71-ec0d790f1d8b
25.0,0,0,29,0,0,0,0,0,0,15,0,4,0,0,0,0,7,0,0,19,26,3,2cb003eb-2f52-4d4f-90b5-fdc4729f3799
27.0,1,0,60,0,0,0,0,0,7,7,0,0,0,19,0,0,37,0,0,11,1,4,d1d17f04-8c42-4223-92c5-a0bf75112312
19.0,0,0,25,0,0,0,44,0,0,0,0,25,0,7,0,12,26,8,2,10,0,3,8d3b5ce6-b18d-4be9-87f0-13e5063701c9
36.0,0,0,2,0,0,0,18,12,0,0,0,6,0,18,0,15,15,0,0,54,9,3,d318efdf-f7a1-4c98-a896-4ce7d8aea50a
46.0,0,0,0,0,0,0,17,32,0,0,0,6,0,0,0,0,31,0,0,20,12,3,5f7a925c-6f65-44c8-b1f7-60779be6cfc3
33.0,0,0,17,0,0,0,0,20,0,0,0,31,0,0,0,0,2,0,73,17,0,3,23ddda66-6a87-4be9-b9b4-9bb40fa0a301
40.0,1,0,18,0,0,0,0,0,6,14,0,12,0,0,0,0,26,17,35,35,18,4,c252e4b3-2543-4a95-9150-6f2155c07e12
20.0,0,0,3,0,0,0,7,18,0,0,0,22,0,0,0,0,5,2,11,35,19,3,e555b307-4e2f-451e-a9bf-f7fbfbcca823
28.0,1,0,29,0,0,0,0,27,0,0,0,17,0,19,0,17,34,0,0,19,12,4,003c8c6e-abaf-4807-945e-9efaefa7c192
39.0,0,0,2,0,0,0,13,0,0,5,0,8,0,0,9,0,12,11,7,34,24,3,5825f2b9-c8eb-4586-80f2-9ad8bd783dd8
42.0,0,0,0,0,0,0,26,30,0,0,11,14,0,0,0,0,6,0,16,0,2,3,9870dd03-c617-4705-a142-89830d71b02a
35.0,0,0,18,0,0,0,17,13,1,0,0,0,0,0,0,6,21,0,0,17,27,3,55eb5693-528f-4d31-8132-d61365ff9ba0
36.0,1,0,0,0,0,0,18,0,0,0,0,24,0,34,0,13,32,0,10,43,12,4,34c5ab5c-6bfe-476f-bf41-441821594a52
30.0,0,0,13,0,0,0,43,0,11,0,0,0,0,0,0,2,39,0,6,49,0,3,e576e2d9-0fb7-4f52-b0e0-413e278ef0c4
31.0,1,0,1,0,0,0,0,0,18,0,18,19,0,0,0,0,47,5,10,61,0,2,a7419687-1f6f-45a9-bd29-deabfef02789
49.0,1,0,2,0,0,0,0,2,0,0,12,0,0,8,0,0,14,0,0,16,45,4,bea213f7-bb52-460c-b919-1bd596388def
24.0,0,0,5,0,0,0,26,11,11,0,0,5,0,0,0,0,75,0,6,31,0,3,734fd586-7ba8-464e-b21e-f38c4e5885d9
33.0,0,0,0,0,0,0,15,16,0,0,0,3,0,0,0,0,25,0,70,20,0,3,ac0fc85b-bf02-498a-9a14-026a89393e0e
19.0,0,0,3,0,0,0,0,43,0,0,0,0,0,0,0,0,6,0,13,41,25,3,09ff38da-6a3c-4277-a03c-08443f0e6e3c
47.0,1,18,0,0,0,0,1,0,0,0,0,12,0,25,0,7,13,0,2,28,12,2,09b5d890-223d-4cb2-8008-54a39ea9255c
38.0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,1,48,0,13,22,28,3,7daf1f22-ac0a-4c3e-9d96-ba4ed2116f61
40.0,1,0,1,0,0,0,19,1,0,0,0,1,0,13,0,0,26,0,35,19,0,4,627921b0-3913-4291-8a59-e337c8699939
67.0,0,0,16,0,0,0,7,0,15,13,0,0,1,0,0,0,17,0,55,15,44,1,73c8b133-1d53-4cc1-9358-56afe0b2028c
49.0,1,0,17,0,0,0,5,0,0,0,0,78,0,0,0,0,26,0,16,30,2,4,ffff87e0-f09f-4780-bf10-2ee59711079f
43.0,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0,17,37,0,21,12,0,3,82104d5f-14e6-405c-bc05-c1bed117f9b7
25.0,1,0,33,0,38,0,18,0,15,0,0,0,0,2,0,0,14,13,16,25,0,4,2faeb49c-e28f-4aa3-901a-c27fc7409c9c
28.0,1,0,27,0,0,0,0,14,14,19,0,11,0,0,0,0,37,0,26,20,0,4,5f69f9b5-6f55-4b8f-ae67-5f872d677ec0
34.0,0,0,0,0,0,0,19,23,0,11,0,0,0,0,0,33,1,15,7,44,0,3,418acdf0-805f-4ed8-9386-98691b43f3e7
30.0,1,0,26,0,0,0,0,66,14,0,0,19,0,0,0,14,11,0,5,23,15,4,5311fa6b-caf9-4af1-9571-5b62ca5b4e80
33.0,1,0,0,0,0,14,2,0,1,0,0,9,0,0,0,31,17,0,15,39,0,4,b07fe46b-13df-4b0e-95e0-f6bf904f4237
59.0,0,0,37,0,0,0,8,7,8,0,0,6,0,0,0,0,44,0,0,28,0,1,01f69b89-db0d-4927-bd72-7eeb39955edb
41.0,1,0,0,0,0,8,26,3,0,0,0,35,0,0,0,0,16,14,18,75,0,2,ea988498-ad68-4a14-bd6c-19a77b7dae37
16.0,1,0,1,0,0,0,0,8,0,0,14,18,0,0,0,6,25,0,17,45,0,4,24fe263b-1c97-42a3-a034-ccc62ee70454
86.0,0,0,0,0,0,8,0,0,0,0,0,38,0,0,5,0,0,6,34,41,0,1,ef85c864-3f34-4264-bd72-a4096017d698
31.0,1,0,0,0,0,0,11,0,10,0,19,0,0,0,19,0,51,0,0,5,0,4,20d593d0-20b2-41b5-96c1-13caba693878
35.0,1,0,9,0,0,0,2,0,11,0,0,0,0,0,0,11,0,12,16,11,49,4,c8c01368-5841-4d09-b390-27da38d67f4c
34.0,1,0,11,0,0,0,1,46,0,0,0,48,0,0,0,0,2,0,46,0,0,4,5102913f-9703-47dc-ba1a-a0e88ceaffb0
34.0,0,0,49,0,0,0,0,0,0,0,0,22,0,0,0,14,14,0,5,45,0,3,ad964d82-4cd4-4be9-a0e3-85c9d93d9ab4
50.0,0,0,27,0,0,0,20,7,0,6,0,12,0,0,0,24,18,0,0,17,0,1,027f0d6c-e509-4550-b476-00020ff46935
27.0,0,0,0,0,0,8,27,0,0,0,0,31,0,0,0,0,8,0,10,44,33,3,5efe17e7-416b-46a3-9f30-90ba0a6acbb2
28.0,0,0,24,0,0,0,10,0,14,17,6,25,0,0,6,0,17,0,0,47,1,3,115af644-132f-4a2b-9c66-5f4b8f4de6a7
32.0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,7,0,18,39,15,3,b12a4338-6963-4fb3-9765-4c58803f0bcc
35.0,1,0,0,0,0,0,0,19,0,0,0,18,0,0,0,0,0,45,17,50,18,2,8720e6ed-560e-46b4-bd57-c0ee079ed813
36.0,1,0,0,0,0,0,0,0,0,0,4,2,0,15,5,37,19,0,0,0,36,4,044f3a32-cc97-4a1e-b782-dc2da5f7a947
27.0,1,0,0,0,0,0,0,9,0,0,0,29,0,0,0,8,30,0,18,27,3,4,36120da8-7726-4741-9ff8-f1086b88ec86
69.0,0,0,5,0,0,0,5,0,0,0,0,2,0,0,0,0,23,0,36,18,11,1,b729051a-3870-4dc9-ab4b-fef7317e4424
68.0,1,0,21,0,0,0,23,0,0,0,0,0,0,0,16,12,1,0,0,19,0,0,e3fd2f82-048b-4e95-b5ac-d17ca73cd2a2
40.0,0,0,21,0,0,0,4,0,19,4,0,18,0,0,0,0,20,18,15,25,0,3,82d7b332-f2a8-4e64-98e0-9d274e1a028a
21.0,1,0,13,0,0,0,18,0,48,0,0,5,0,0,0,22,31,15,0,0,16,4,bade7edd-66a7-427c-9255-d90e9dabb864
48.0,0,0,11,0,13,0,0,7,0,46,0,0,0,0,0,0,32,17,0,15,19,3,fcb4a124-0c16-4a96-bb58-6166c0b81f95
21.0,1,0,28,0,0,0,8,8,0,0,0,0,0,0,0,4,2,0,19,8,49,4,83c64054-a959-495f-90a8-0488bc0204dd
68.0,0,0,20,0,0,0,17,37,16,0,0,0,0,39,0,0,5,0,16,21,7,1,c8317985-7d1d-4854-9c5e-76b936b76a82
27.0,0,0,2,0,0,0,9,0,0,49,0,33,0,0,11,19,4,0,18,37,0,3,e431a7fe-764f-4068-bb35-6fd87858c27e
20.0,0,0,0,0,0,0,10,0,4,0,0,22,0,0,14,0,27,0,0,41,26,3,aac859cb-8cbb-45b1-a4e7-a1dd5fd09d4e
32.0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,54,0,0,28,6,4,abbb7baa-72ce-4337-9569-7874d85750ad
30.0,1,0,16,0,0,0,7,17,0,0,0,13,0,0,0,0,55,0,21,23,9,4,fedb0e19-d082-498e-9e0e-6067e1d339bf
36.0,1,0,48,0,0,0,7,23,18,0,0,9,0,0,0,0,0,0,0,14,0,4,0d5db9b0-de5e-4d36-a35a-c54c45ddbdd8
27.0,0,0,8,0,0,0,0,13,14,48,0,10,0,0,0,0,43,0,0,6,1,3,ea7648c6-3ea9-4cd9-a65c-aa65b5ed3aba
28.0,0,0,19,0,0,0,0,0,15,17,0,25,0,0,0,0,16,0,27,0,37,3,c9b8e6a2-d053-4c50-9589-e54c060abf41
32.0,0,0,0,0,0,0,8,10,15,0,0,0,0,0,0,0,30,11,15,58,29,3,0f1668fe-6add-4b99-83d0-6bcb9a57c59a
48.0,1,0,18,0,0,0,0,1,0,0,0,15,0,0,0,0,43,0,11,2,19,4,7b2ece26-d4ac-4c4d-abfb-e04614f348fb
83.0,1,0,0,0,0,0,43,0,18,0,0,23,0,0,0,0,25,0,0,33,0,0,786a4a39-856a-4076-94bf-e7850c41a9d3
47.0,1,0,5,0,0,18,12,9,0,0,0,1,0,0,0,8,4,0,0,77,0,2,72955721-f32c-4d50-92d8-ad6b5a6a45cd
23.0,1,0,6,0,0,0,16,0,0,0,0,0,0,0,0,8,27,0,0,40,3,4,045cbdff-6e65-404b-ac4b-92edf941d84d
31.0,1,0,14,0,0,0,0,12,0,0,0,13,0,12,0,0,17,0,87,37,16,4,ffc02560-6c84-40a4-92c6-2408f107b383
59.0,0,0,0,0,0,0,42,0,17,0,19,2,0,19,0,0,26,0,6,37,0,1,94c0d797-27ca-4c22-aa00-65dc7ae6beda
54.0,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,32,14,0,0,33,0,0,01ad6af2-456e-46d8-80c1-d3c78e6fdd89
60.0,1,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,15,0,37,16,14,0,d873ea06-7e38-4032-90bb-c7fa9606136b
67.0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,24,43,0,17,25,4,1,833392c7-d4c4-4b14-9742-1358cc78d04f
68.0,1,0,0,0,0,0,0,5,0,0,13,0,0,0,0,44,13,0,9,19,14,0,295d4d44-5cb0-402a-9f12-516f9276a38e
48.0,0,0,0,0,0,0,0,33,10,0,0,0,0,0,0,7,28,0,6,38,0,3,3fe109b5-8c46-4010-93fc-6bc5c709bdab
18.0,1,0,37,0,9,0,0,6,4,0,0,0,0,10,0,0,14,0,0,30,0,4,a4492d6f-6b46-4102-996d-002a51a75123
39.0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,20,0,16,23,0,3,b0d7f220-8c77-4781-a04b-e27f1434b224
47.0,0,0,0,0,0,4,7,2,42,34,0,0,0,21,0,0,1,0,12,0,18,3,c0959c91-e72e-4213-a00f-88138ea5c748
32.0,0,0,8,0,0,0,0,0,22,9,0,19,0,0,0,0,26,0,10,39,17,3,e3b737fb-cfe6-4c8e-b739-6f81011b06c4
39.0,0,0,0,0,0,0,6,0,12,0,0,7,0,0,0,0,12,4,8,14,32,3,de2a3ab3-395b-44c5-a877-7755f889c4cb
56.0,1,0,0,0,0,16,0,1,0,12,0,6,0,13,0,0,5,0,34,26,14,2,06cc8d60-a089-4325-bd45-70082e9bd11e
40.0,0,0,1,0,0,0,0,16,0,0,17,76,0,0,0,17,0,0,4,25,18,3,72dec6f9-c845-4c67-a4e9-49e7217fa1a9
37.0,1,0,1,0,0,0,17,0,5,0,0,12,0,0,0,0,30,0,25,0,49,4,d9b12fb7-9442-4444-b8c2-733ffc81dc15
32.0,1,0,27,0,0,0,37,0,0,0,2,0,0,0,0,0,43,0,57,25,19,4,2eee6bb0-7e8a-47ce-897c-65aaf747152d
32.0,0,0,15,0,0,0,0,19,0,0,0,12,0,19,0,0,40,0,11,82,0,3,60a64d28-a443-4256-bc93-dcb17d28abc1
46.0,0,0,0,0,0,2,33,0,0,0,7,11,0,31,0,34,8,0,0,40,0,3,096e2fe9-7204-4a42-8431-79052b9b204d
93.0,1,0,0,0,0,0,11,15,0,0,0,16,0,0,7,0,65,0,0,21,17,0,58ff4bac-9f90-4853-8a5e-0abd2708eae6
78.0,1,0,0,0,0,18,35,20,17,0,0,0,0,0,0,0,24,18,26,12,0,0,3341aa31-7371-4e22-b714-579763819a4a
76.0,0,0,47,0,16,0,19,0,3,0,8,15,0,9,0,1,0,0,1,14,14,1,3420db2a-7155-4acc-a848-b4e41a1c8496
28.0,1,6,23,0,0,0,0,0,0,0,1,0,0,17,0,16,0,2,20,0,76,4,02ccd20b-5726-4075-9e9d-cfb0a202d57d
